timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631701743548,82,Cart,308,Permanent Redirect,Amazon testing 1-6,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,42
1631701743619,73,Cart,308,Permanent Redirect,Amazon testing 1-19,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,73,0,37
1631701743631,76,Sign in,308,Permanent Redirect,Amazon testing 1-6,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,76,0,38
1631701743628,85,Home,308,Permanent Redirect,Amazon testing 1-11,,true,,281,119,29,29,http://www.amazon.com/,85,0,43
1631701742638,1079,Home,308,Permanent Redirect,Amazon testing 1-22,,true,,281,119,29,29,http://www.amazon.com/,1078,0,1039
1631701742676,1091,Sign in,308,Permanent Redirect,Amazon testing 1-7,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1091,0,1049
1631701743713,79,Cart,308,Permanent Redirect,Amazon testing 1-11,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,40
1631701743717,78,Cart,308,Permanent Redirect,Amazon testing 1-22,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,78,0,39
1631701742747,1094,Search,308,Permanent Redirect,Amazon testing 1-27,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1094,0,1054
1631701743767,78,Search,308,Permanent Redirect,Amazon testing 1-7,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,78,0,38
1631701742781,1089,Cart,308,Permanent Redirect,Amazon testing 1-13,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1089,0,1050
1631701743845,84,Home,308,Permanent Redirect,Amazon testing 1-7,,true,,281,119,29,29,http://www.amazon.com/,84,0,41
1631701743842,88,Home,308,Permanent Redirect,Amazon testing 1-27,,true,,281,119,29,29,http://www.amazon.com/,88,0,45
1631701743870,83,Sign in,308,Permanent Redirect,Amazon testing 1-13,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,83,0,42
1631701743930,84,Cart,308,Permanent Redirect,Amazon testing 1-27,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,84,0,42
1631701743953,78,Search,308,Permanent Redirect,Amazon testing 1-13,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,78,0,39
1631701744015,75,Sign in,308,Permanent Redirect,Amazon testing 1-27,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,75,0,37
1631701744031,80,Home,308,Permanent Redirect,Amazon testing 1-13,,true,,281,119,29,29,http://www.amazon.com/,80,0,40
1631701744090,80,Search,308,Permanent Redirect,Amazon testing 1-27,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,42
1631701744112,86,Cart,308,Permanent Redirect,Amazon testing 1-13,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,86,0,43
1631701744171,78,Home,308,Permanent Redirect,Amazon testing 1-27,,true,,281,119,29,29,http://www.amazon.com/,78,0,38
1631701744199,79,Sign in,308,Permanent Redirect,Amazon testing 1-13,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,79,0,40
1631701744249,83,Cart,308,Permanent Redirect,Amazon testing 1-27,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,44
1631701744278,84,Search,308,Permanent Redirect,Amazon testing 1-13,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,84,0,42
1631701744333,83,Sign in,308,Permanent Redirect,Amazon testing 1-27,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,83,0,41
1631701744363,84,Home,308,Permanent Redirect,Amazon testing 1-13,,true,,281,119,29,29,http://www.amazon.com/,84,0,43
1631701744417,82,Search,308,Permanent Redirect,Amazon testing 1-27,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,82,0,42
1631701744448,83,Cart,308,Permanent Redirect,Amazon testing 1-13,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,41
1631701744499,82,Home,308,Permanent Redirect,Amazon testing 1-27,,true,,281,119,29,29,http://www.amazon.com/,82,0,41
1631701743492,1090,Sign in,308,Permanent Redirect,Amazon testing 1-12,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1090,0,1050
1631701743496,1088,Home,308,Permanent Redirect,Amazon testing 1-28,,true,,281,119,29,29,http://www.amazon.com/,1088,0,1047
1631701744532,77,Sign in,308,Permanent Redirect,Amazon testing 1-13,,true,,677,515,29,29,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,77,0,39
1631701744582,82,Cart,308,Permanent Redirect,Amazon testing 1-27,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,40
1631701744584,80,Cart,308,Permanent Redirect,Amazon testing 1-28,,true,,312,150,29,29,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,80,0,39
1631701744582,84,Search,308,Permanent Redirect,Amazon testing 1-12,,true,,308,146,29,29,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,84,0,42
1631701744609,77,Search,308,Permanent Redirect,Amazon testing 1-13,,true,,308,146,28,28,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,77,0,38
1631701744664,76,Sign in,308,Permanent Redirect,Amazon testing 1-27,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,76,0,39
1631701744664,81,Sign in,308,Permanent Redirect,Amazon testing 1-28,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,81,0,40
1631701741686,3099,Sign in,308,Permanent Redirect,Amazon testing 1-18,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3099,0,3058
1631701743693,1094,Sign in,308,Permanent Redirect,Amazon testing 1-19,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,1094,0,1051
1631701743708,1096,Search,308,Permanent Redirect,Amazon testing 1-6,,true,,308,146,27,27,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1096,0,1053
1631701744740,80,Search,308,Permanent Redirect,Amazon testing 1-27,,true,,308,146,27,27,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,80,0,40
1631701741763,3092,Sign in,308,Permanent Redirect,Amazon testing 1-20,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3092,0,3054
1631701741765,3098,Home,308,Permanent Redirect,Amazon testing 1-25,,true,,281,119,27,27,http://www.amazon.com/,3098,0,3057
1631701744785,84,Search,308,Permanent Redirect,Amazon testing 1-18,,true,,308,146,27,27,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,84,0,40
1631701744821,81,Home,308,Permanent Redirect,Amazon testing 1-27,,true,,281,119,27,27,http://www.amazon.com/,81,0,42
1631701744864,85,Cart,308,Permanent Redirect,Amazon testing 1-25,,true,,312,150,27,27,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,85,0,43
1631701744870,80,Home,308,Permanent Redirect,Amazon testing 1-18,,true,,281,119,27,27,http://www.amazon.com/,80,0,40
1631701743929,1082,Cart,308,Permanent Redirect,Amazon testing 1-7,,true,,312,150,27,27,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1082,0,1043
1631701744949,78,Sign in,308,Permanent Redirect,Amazon testing 1-25,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,78,0,40
1631701744950,82,Cart,308,Permanent Redirect,Amazon testing 1-18,,true,,312,150,27,27,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,40
1631701745012,86,Sign in,308,Permanent Redirect,Amazon testing 1-7,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,86,0,45
1631701745028,85,Search,308,Permanent Redirect,Amazon testing 1-25,,true,,308,146,27,27,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,85,0,45
1631701745033,81,Sign in,308,Permanent Redirect,Amazon testing 1-18,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,81,0,40
1631701745098,87,Search,308,Permanent Redirect,Amazon testing 1-7,,true,,308,146,27,27,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,87,0,44
1631701745186,78,Home,308,Permanent Redirect,Amazon testing 1-7,,true,,281,119,27,27,http://www.amazon.com/,78,0,39
1631701745265,82,Cart,308,Permanent Redirect,Amazon testing 1-7,,true,,312,150,27,27,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,82,0,41
1631701745347,84,Sign in,308,Permanent Redirect,Amazon testing 1-7,,true,,677,515,27,27,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,84,0,42
1631701742396,3096,Home,308,Permanent Redirect,Amazon testing 1-14,,true,,281,119,27,27,http://www.amazon.com/,3096,0,3057
1631701742397,3097,Cart,308,Permanent Redirect,Amazon testing 1-1,,true,,312,150,27,27,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,3097,0,3057
1631701745432,81,Search,308,Permanent Redirect,Amazon testing 1-7,,true,,308,146,27,27,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,81,0,41
1631701742432,3089,Home,308,Permanent Redirect,Amazon testing 1-4,,true,,281,119,26,26,http://www.amazon.com/,3089,0,3051
1631701742432,3091,Sign in,308,Permanent Redirect,Amazon testing 1-30,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3091,0,3052
1631701742435,3090,Search,308,Permanent Redirect,Amazon testing 1-29,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3090,0,3050
1631701742435,3092,Sign in,308,Permanent Redirect,Amazon testing 1-9,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3092,0,3051
1631701742432,3096,Search,308,Permanent Redirect,Amazon testing 1-17,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,3096,0,3055
1631701742432,3098,Sign in,308,Permanent Redirect,Amazon testing 1-10,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3098,0,3057
1631701742463,3093,Sign in,308,Permanent Redirect,Amazon testing 1-21,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,3093,0,3052
1631701745494,81,Sign in,308,Permanent Redirect,Amazon testing 1-1,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,81,0,41
1631701742477,3098,Home,308,Permanent Redirect,Amazon testing 1-16,,true,,281,119,26,26,http://www.amazon.com/,3098,0,3055
1631701745493,83,Cart,308,Permanent Redirect,Amazon testing 1-14,,true,,312,150,26,26,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,42
1631701745530,77,Search,308,Permanent Redirect,Amazon testing 1-10,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,77,0,39
1631701745608,75,Home,308,Permanent Redirect,Amazon testing 1-10,,true,,281,119,26,26,http://www.amazon.com/,75,0,38
1631701745684,83,Cart,308,Permanent Redirect,Amazon testing 1-10,,true,,312,150,26,26,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,83,0,43
1631701744746,1083,Search,308,Permanent Redirect,Amazon testing 1-28,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1083,0,1044
1631701742733,3102,Cart,308,Permanent Redirect,Amazon testing 1-3,,true,,312,150,26,26,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,3102,0,3061
1631701745767,81,Sign in,308,Permanent Redirect,Amazon testing 1-10,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,81,0,41
1631701744787,1088,Search,308,Permanent Redirect,Amazon testing 1-19,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1088,0,1050
1631701744805,1089,Home,308,Permanent Redirect,Amazon testing 1-6,,true,,281,119,26,26,http://www.amazon.com/,1089,0,1048
1631701745830,80,Home,308,Permanent Redirect,Amazon testing 1-28,,true,,281,119,26,26,http://www.amazon.com/,80,0,40
1631701745836,82,Sign in,308,Permanent Redirect,Amazon testing 1-3,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,82,0,41
1631701744855,1078,Search,308,Permanent Redirect,Amazon testing 1-20,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1078,0,1040
1631701745875,80,Home,308,Permanent Redirect,Amazon testing 1-19,,true,,281,119,26,26,http://www.amazon.com/,80,0,40
1631701744902,1077,Cart,308,Permanent Redirect,Amazon testing 1-27,,true,,312,150,26,26,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,1077,0,1039
1631701745910,80,Cart,308,Permanent Redirect,Amazon testing 1-28,,true,,312,150,26,26,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,80,0,40
1631701745955,81,Cart,308,Permanent Redirect,Amazon testing 1-19,,true,,312,150,26,26,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,81,0,41
1631701745979,72,Sign in,308,Permanent Redirect,Amazon testing 1-27,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,72,0,36
1631701746037,73,Sign in,308,Permanent Redirect,Amazon testing 1-19,,true,,677,515,26,26,http://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcart%2Fview.html%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,73,0,37
1631701746052,73,Search,308,Permanent Redirect,Amazon testing 1-27,,true,,308,146,26,26,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,73,0,36
1631701746111,77,Search,308,Permanent Redirect,Amazon testing 1-19,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,77,0,38
1631701745114,1086,Home,308,Permanent Redirect,Amazon testing 1-25,,true,,281,119,25,25,http://www.amazon.com/,1086,0,1044
1631701745114,1086,Search,308,Permanent Redirect,Amazon testing 1-18,,true,,308,146,25,25,http://www.amazon.com/s?k=laptop&ref=nb_sb_noss_2,1086,0,1045
1631701746188,82,Home,308,Permanent Redirect,Amazon testing 1-19,,true,,281,119,25,25,http://www.amazon.com/,82,0,41
1631701746200,79,Cart,308,Permanent Redirect,Amazon testing 1-25,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,40
1631701746201,82,Home,308,Permanent Redirect,Amazon testing 1-18,,true,,281,119,25,25,http://www.amazon.com/,82,0,41
1631701746270,79,Cart,308,Permanent Redirect,Amazon testing 1-19,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,40
1631701746283,79,Cart,308,Permanent Redirect,Amazon testing 1-18,,true,,312,150,25,25,http://www.amazon.com/gp/cart/view.html?ref_=nav_cart,79,0,40
